year,country,ccode,obsid,leader,tstart,tstop,event,event2,sanction,sanction_fin,sanction_trade,polity2,demobin,anocracy,autocracy,regime3,gwf_personal,gwf_military,gwf_party,Llog_gdppc,Llog_pop,Llog_imports_gdp_pc,Llog_oil_gas,cold_war,relfrac,gmlmidongoing
1985,Viet Nam,816,DRV-1969,Le Duan,5599,5963,0,0,1,1,1,NA,NA,NA,NA,NA,0,0,1,7.258412150595307,17.889006626162207,0.4879260879573271,0.1910668933686837,1,0.5557674515401811,1
1986,Viet Nam,816,DRV-1969,Le Duan,5964,6154,0,1,1,1,1,NA,NA,NA,NA,NA,0,0,1,7.293697720601438,17.91140505175497,1.1262452611327605,0.11656781232707852,1,0.5572563256716659,1
1986,Viet Nam,816,DRV-1986-1,Truong Chinh,0,161,0,1,1,1,1,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,1,0.5572563256716659,1
1986,Viet Nam,816,DRV-1986-2,Nguyen Van Linh,0,13,0,0,1,1,1,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,1,0.5572563256716659,1
1987,Viet Nam,816,DRV-1986-2,Nguyen Van Linh,14,378,0,0,1,1,1,NA,NA,NA,NA,NA,0,0,1,7.300472814267799,17.93356881476843,1.2144435368773794,0.1957553614035003,1,0.5587750540908549,1
1988,Viet Nam,816,DRV-1986-2,Nguyen Van Linh,379,744,0,0,1,1,1,NA,NA,NA,NA,NA,0,0,1,7.313220387090301,17.955887373702847,1.2823667649451758,0.6936616593930113,1,0.5603282705430395,1
1989,Viet Nam,816,DRV-1986-2,Nguyen Van Linh,745,1109,0,0,1,1,1,NA,NA,NA,NA,NA,0,0,1,7.349873704738337,17.977690497591,1.3241700862558543,1.0877950324427086,1,0.5619209795002873,1
1990,Viet Nam,816,DRV-1986-2,Nguyen Van Linh,1110,1474,0,0,1,1,1,NA,NA,NA,NA,NA,0,0,1,7.370230641807081,18.003170599777118,1.3606668279427705,1.7463403238622723,1,0.563559175965889,0
1991,Viet Nam,816,DRV-1986-2,Nguyen Van Linh,1475,1652,0,1,1,1,1,NA,NA,NA,NA,NA,0,0,1,7.3987862754199485,18.024413763071063,1.2767984580652276,2.3369618573976036,1,0.5652498525591931,0
1991,Viet Nam,816,DRV-1991,Do Muoi,0,187,0,0,1,1,1,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,1,0.5652498525591931,0
1992,Viet Nam,816,DRV-1991,Do Muoi,188,553,0,0,1,1,1,NA,NA,NA,NA,NA,0,0,1,7.431394395219663,18.044888654863733,1.144738543640046,2.5502263566424155,0,0.5670009557874338,0
1993,Viet Nam,816,DRV-1991,Do Muoi,554,918,0,0,1,1,1,NA,NA,NA,NA,NA,0,0,1,7.4914618391425405,18.064457412307164,1.2270972440061385,2.756342517600974,0,0.5688216187147739,1
1994,Viet Nam,816,DRV-1991,Do Muoi,919,1283,0,0,1,1,1,NA,NA,NA,NA,NA,0,0,1,7.546899508029172,18.083200119078572,1.3615162506442937,2.68050438291471,0,0.5707227455327045,1
1995,Viet Nam,816,DRV-1991,Do Muoi,1284,1648,0,0,1,1,0,NA,NA,NA,NA,NA,0,0,1,7.610035973235352,18.10121652746541,1.603990847449994,2.6823490386897353,0,0.5727164842283117,1
1996,Viet Nam,816,DRV-1991,Do Muoi,1649,2014,0,0,1,1,0,NA,NA,NA,NA,NA,0,0,1,7.681118405574141,18.11827250514508,1.8276262739446114,2.806898952878588,0,0.5748166444170306,1
1997,Viet Nam,816,DRV-1991,Do Muoi,2015,2377,0,1,1,1,0,NA,NA,NA,NA,NA,0,0,1,7.750634699655794,18.134274124431236,2.0107385658546835,3.0722539897334484,0,0.5770393448843316,0
1997,Viet Nam,816,DRV-1997,Phieu,0,2,0,0,1,1,0,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,0,0.5770393448843316,0
1998,Viet Nam,816,DRV-1997,Phieu,3,367,0,0,1,1,0,NA,NA,NA,NA,NA,0,0,1,7.810706858436106,18.149315754213575,1.989867198569485,3.0576357707899517,0,0.5794024489290002,1
1999,Viet Nam,816,DRV-1997,Phieu,368,732,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,1,7.849434754028026,18.1635026579827,1.9027052691754403,2.838775418992924,0,0.5819262603918965,1
2000,Viet Nam,816,DRV-1997,Phieu,733,1098,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,1,7.879044860261969,18.177264202238593,1.8977195953778825,3.3030369837224463,0,0.5846330553200614,0
2001,Viet Nam,816,DRV-1997,Phieu,1099,1210,0,1,0,0,0,NA,NA,NA,NA,NA,0,0,1,7.927721696623862,18.190911415576746,2.0912661461386266,3.834518440153771,0,0.5875475535719253,0
2001,Viet Nam,816,DRV-2001,Nong Duc Manh,0,252,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,0,0.5875475535719253,0
2002,Viet Nam,816,DRV-2001,Nong Duc Manh,253,617,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,1,7.977860453673596,18.20433677300674,2.0675957016918365,3.7550165676824263,0,0.5906966115863005,1
2003,Viet Nam,816,DRV-2001,Nong Duc Manh,618,982,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,1,8.029658703828863,18.217797803279247,2.183430898397062,3.738803935916089,0,0.5941087775200966,1
2004,Viet Nam,816,DRV-2001,Nong Duc Manh,983,1348,0,0,1,0,1,NA,NA,NA,NA,NA,0,0,1,8.084033751982089,18.230975958078137,2.343580982133139,3.952157394156593,0,0.5978135609609808,0
2005,Viet Nam,816,DRV-2001,Nong Duc Manh,1349,1713,0,0,1,0,1,NA,NA,NA,NA,NA,0,0,1,8.142547572778987,18.244196039544633,2.4927538747754916,4.286527625936871,0,0.6018410565892964,0
2006,Viet Nam,816,DRV-2001,Nong Duc Manh,1714,2078,0,0,1,0,1,NA,NA,NA,NA,NA,0,0,1,8.199094901429916,18.2574754613211,2.5570128189705272,4.591036665460455,0,0.6062190241289376,0
2007,Viet Nam,816,DRV-2001,Nong Duc Manh,2079,2443,0,0,1,0,1,NA,NA,NA,NA,NA,0,0,1,8.250334838735858,18.27028102048426,2.682875286348276,4.63267545331889,0,0.6109724157048051,0
2008,Viet Nam,816,DRV-2001,Nong Duc Manh,2444,2809,0,0,1,0,0,NA,NA,NA,NA,NA,0,0,1,8.303314800427058,18.282975280574018,2.936072821871967,4.602231305476181,0,0.6161189086252907,0
2009,Viet Nam,816,DRV-2001,Nong Duc Manh,2810,3174,0,0,1,0,0,NA,NA,NA,NA,NA,0,0,1,8.342895810069637,18.295714055033336,3.125637819380247,4.811007929598798,0,0.6216653491018488,0
2010,Viet Nam,816,DRV-2001,Nong Duc Manh,3175,3539,0,0,1,0,0,NA,NA,NA,NA,NA,0,0,1,8.380241493361536,18.30832694329087,2.941842784275727,4.30737083591768,0,0.6276019615512166,1
2011,Viet Nam,816,DRV-2001,Nong Duc Manh,3540,3558,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8.427672906267572,18.320652431243243,3.0517659978926908,4.5898990321253255,0,0.6338958655911877,NA
2011,Viet Nam,816,DRV-2011,Phu Trong,0,346,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.6338958655911877,NA
2012,Viet Nam,816,DRV-2011,Phu Trong,347,712,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8.47345026846832,18.332844008266118,3.212509948464605,4.795057913178048,0,0.6404820474772817,NA
2013,Viet Nam,816,DRV-2011,Phu Trong,713,1077,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8.5147831470484,18.34509928675255,3.224426847536773,4.852598446519402,0,0.6472525146935133,NA
2014,Viet Nam,816,DRV-2011,Phu Trong,1078,1442,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8.556371409588683,18.357563505647004,3.311491010968417,4.804030308555921,0,NA,NA
1960,Ecuador,130,ECU-1956,Ponce Enriquez,1217,1461,0,1,0,0,0,1,0,1,0,Anocracy,0,0,0,NA,NA,NA,NA,1,0.11770512534772759,0
1960,Ecuador,130,ECU-1960,Velasco Ibarra,0,121,0,0,0,0,0,1,0,1,0,Anocracy,0,0,0,NA,NA,NA,NA,1,0.11770512534772759,0
1961,Ecuador,130,ECU-1960,Velasco Ibarra,122,432,1,1,0,0,0,1,0,1,0,Anocracy,0,0,0,8.202208436436448,15.300734903121313,0.5244149492591428,2.055015270543055,1,0.11791900714316539,0
1961,Ecuador,130,ECU-1961,Arosemena Monroy,0,54,0,0,0,0,0,1,0,1,0,Anocracy,0,0,0,NA,NA,NA,NA,1,0.11791900714316539,0
1962,Ecuador,130,ECU-1961,Arosemena Monroy,55,419,0,0,0,0,0,1,0,1,0,Anocracy,0,0,0,8.197814032221203,15.329801617255525,0.5088296385006525,2.033357119963707,1,0.11812785112018986,0
1963,Ecuador,130,ECU-1961,Arosemena Monroy,420,611,1,1,0,0,0,-6,0,0,1,Autocracy,0,0,0,8.22040309993373,15.3591733449808,0.46804976049812574,1.8880754266896291,1,0.11833171573551104,1
1963,Ecuador,130,ECU-1963,Castro,0,173,0,0,0,0,0,-6,0,0,1,Autocracy,0,0,0,NA,NA,NA,NA,1,0.11833171573551104,0
1964,Ecuador,130,ECU-1963,Castro,174,539,0,0,0,0,0,-6,0,0,1,Autocracy,0,1,0,8.21554741194707,15.388757195858647,0.5774769963170175,1.816394628135475,1,0.11853139252982758,0
1965,Ecuador,130,ECU-1963,Castro,540,904,0,0,0,0,0,-6,0,0,1,Autocracy,0,1,0,8.254008590564844,15.418468520800182,0.608872764155482,1.887430863816767,1,0.11872636055839414,0
1966,Ecuador,130,ECU-1963,Castro,905,992,1,1,0,0,0,-2,0,1,0,Anocracy,0,1,0,8.316300249036848,15.448231113839498,0.5823475718386362,1.8637016096892287,1,0.1189175865907901,0
1966,Ecuador,130,ECU-1966-1,Yerovi Indaburu,0,232,0,1,0,0,0,-2,0,1,0,Anocracy,0,1,0,NA,NA,NA,NA,1,0.1189175865907901,0
1966,Ecuador,130,ECU-1966-2,Arosemena Gomez,0,45,0,0,0,0,0,-2,0,1,0,Anocracy,0,1,0,NA,NA,NA,NA,1,0.1189175865907901,0
1967,Ecuador,130,ECU-1966-2,Arosemena Gomez,46,410,0,0,0,0,0,2,0,1,0,Anocracy,0,0,0,8.31238059678675,15.478041554192874,0.5936510627303259,1.7569653022898775,1,0.11910453515227715,1
1968,Ecuador,130,ECU-1966-2,Arosemena Gomez,411,655,0,1,1,0,0,5,0,1,0,Anocracy,0,0,0,8.333991247194975,15.507896001139114,0.6664128909704614,1.580311501927175,1,0.11928814496388651,0
1968,Ecuador,130,ECU-1968,Velasco Ibarra,0,121,0,0,1,0,0,5,0,1,0,Anocracy,0,0,0,NA,NA,NA,NA,1,0.11928814496388651,0
1969,Ecuador,130,ECU-1968,Velasco Ibarra,122,486,0,0,1,0,0,5,0,1,0,Anocracy,0,0,0,8.357962965845681,15.537727897747981,0.7277943532776241,1.4185334222369776,1,0.11946786601915294,0
1970,Ecuador,130,ECU-1968,Velasco Ibarra,487,851,0,0,0,0,0,0,0,1,0,Anocracy,0,0,0,8.38160253710989,15.567477884137409,0.6735500855789006,1.2650482577166606,1,0.11964462944677878,0
1971,Ecuador,130,ECU-1968,Velasco Ibarra,852,1216,0,0,1,1,0,0,0,1,0,Anocracy,1,0,0,8.419580362549237,15.597092747254832,0.7014572389043823,2.1714214578523663,1,0.11981804725538503,1
1972,Ecuador,130,ECU-1968,Velasco Ibarra,1217,1262,1,1,1,1,0,-5,0,1,0,Anocracy,1,0,0,8.446341450444287,15.626545227841826,0.7873669141569971,1.8528058470027446,1,0.11998848468578016,0
1972,Ecuador,130,ECU-1972,Rodriguez Lara,0,320,0,0,1,1,0,-5,0,1,0,Anocracy,1,0,0,NA,NA,NA,NA,1,0.11998848468578016,1
1973,Ecuador,130,ECU-1972,Rodriguez Lara,321,685,0,0,0,0,0,-5,0,1,0,Anocracy,0,1,0,8.476579508530941,15.655846041449179,0.7197766515190483,3.9423704948052793,1,0.12015608893926544,0
1974,Ecuador,130,ECU-1972,Rodriguez Lara,686,1050,0,0,0,0,0,-5,0,1,0,Anocracy,0,1,0,8.56483984488359,15.685004380356732,0.7739725397829078,5.064208859755912,1,0.12032121239552329,0
1975,Ecuador,130,ECU-1972,Rodriguez Lara,1051,1415,0,0,0,0,0,-5,0,1,0,Anocracy,0,1,0,8.592671652592143,15.714027466697553,1.0594749461850415,5.999474032325038,1,0.12048363031305453,0
1976,Ecuador,130,ECU-1972,Rodriguez Lara,1416,1426,1,1,0,0,0,-5,0,1,0,Anocracy,0,1,0,8.615045591583742,15.742921795231196,1.2885407873330197,5.7854481014994,1,0.1206438487179674,0
1976,Ecuador,130,ECU-1976,Poveda Burbano,0,355,0,0,0,0,0,-5,0,1,0,Anocracy,0,1,0,NA,NA,NA,NA,1,0.1206438487179674,0
1977,Ecuador,130,ECU-1976,Poveda Burbano,356,720,0,0,0,0,0,-5,0,1,0,Anocracy,0,1,0,8.678801706612651,15.771751022246635,1.203397001167377,5.95608915862675,1,0.1208016433998681,1
1978,Ecuador,130,ECU-1976,Poveda Burbano,721,1085,0,0,0,0,0,-5,0,1,0,Anocracy,0,1,0,8.711607995897575,15.800485638808812,1.3052631622701096,5.935534070303729,1,0.12095731864275305,1
1979,Ecuador,130,ECU-1976,Poveda Burbano,1086,1307,0,1,0,0,0,9,1,0,0,Democracy,0,1,0,8.750524669117937,15.829003518171897,1.4310207300064601,5.9311845141960955,1,0.12111119816739513,0
1979,Ecuador,130,ECU-1979,Roldos Aquilers,0,143,0,0,0,0,0,9,1,0,0,Democracy,0,1,0,NA,NA,NA,NA,1,0.12111119816739513,0
1980,Ecuador,130,ECU-1979,Roldos Aquilers,144,509,0,0,0,0,0,9,1,0,0,Democracy,0,0,0,8.775240458738327,15.857195324410624,1.4371017607591705,6.666657710875444,1,0.12126320783075617,1
1981,Ecuador,130,ECU-1979,Roldos Aquilers,510,653,0,1,0,0,0,9,1,0,0,Democracy,0,0,0,8.7920939295032845,15.88496476685638,1.671879321874185,6.62103634221211,1,0.12141327571051497,1
1981,Ecuador,130,ECU-1981,Hurtado Larrea,0,221,0,0,0,0,0,9,1,0,0,Democracy,0,0,0,NA,NA,NA,NA,1,0.12141327571051497,0
1982,Ecuador,130,ECU-1981,Hurtado Larrea,222,586,0,0,0,0,0,9,1,0,0,Democracy,0,0,0,8.804475183846678,15.912433161642754,1.6370535266551693,6.503927145395685,1,0.12156188621804798,0
1983,Ecuador,130,ECU-1981,Hurtado Larrea,587,951,0,0,0,0,0,9,1,0,0,Democracy,0,0,0,8.788440957404594,15.939668501108025,1.5312388555973127,6.3345333170396945,1,0.1217089492237512,0
1984,Ecuador,130,ECU-1981,Hurtado Larrea,952,1174,0,1,0,0,0,9,1,0,0,Democracy,0,0,0,8.740656691541368,15.966515963296507,1.3156324243023954,6.288171540380224,1,0.12185438767901202,1
1984,Ecuador,130,ECU-1984,Febres Cordaro,0,143,0,0,0,0,0,9,1,0,0,Democracy,0,0,0,NA,NA,NA,NA,1,0.12185438767901202,0
1985,Ecuador,130,ECU-1984,Febres Cordaro,144,508,0,0,0,0,0,9,1,0,0,Democracy,0,0,0,8.754002933494261,15.993193094048822,1.4256198276612426,6.275527805848961,1,0.12199866125870173,0
1986,Ecuador,130,ECU-1984,Febres Cordaro,509,873,0,0,0,0,0,9,1,0,0,Democracy,0,0,0,8.769196271411001,16.019563325614072,1.431742842024335,6.255942039739768,1,0.12214169228381422,0
1987,Ecuador,130,ECU-1984,Febres Cordaro,874,1238,0,0,0,0,0,9,1,0,0,Democracy,0,0,0,8.772145439245099,16.045641402956424,1.3908632557913312,5.621467181913315,1,0.12228353849995743,0
1988,Ecuador,130,ECU-1984,Febres Cordaro,1239,1461,0,1,0,0,0,9,1,0,0,Democracy,0,0,0,8.681520484837913,16.071544568174183,1.6019343510859076,5.293059666737538,1,0.12242431144642096,0
1988,Ecuador,130,ECU-1988,Borja Cevallos,0,143,0,0,0,0,0,9,1,0,0,Democracy,0,0,0,NA,NA,NA,NA,1,0.12242431144642096,0
1989,Ecuador,130,ECU-1988,Borja Cevallos,144,508,0,0,0,0,0,9,1,0,0,Democracy,0,0,0,8.757311846936409,16.0972929677729,1.3223307044473604,5.586185077965713,1,0.12256406768839956,0
1990,Ecuador,130,ECU-1988,Borja Cevallos,509,873,0,0,0,0,0,9,1,0,0,Democracy,0,0,0,8.733432966413652,16.122906360915184,1.3863097913317748,5.632464392962742,1,0.12270289798538236,0
1991,Ecuador,130,ECU-1988,Borja Cevallos,874,1238,0,0,0,0,0,9,1,0,0,Democracy,0,0,0,8.73568594451502,16.14940398982891,1.3610896124751837,5.813344904360909,1,0.12284105134669754,1
1992,Ecuador,130,ECU-1988,Borja Cevallos,1239,1461,0,1,0,0,0,9,1,0,0,Democracy,0,0,0,8.781607175783392,16.160189156765373,1.5109570617081678,5.633184698779959,0,0.12297822559460825,0
1992,Ecuador,130,ECU-1992,Duran Ballen,0,143,0,0,0,0,0,9,1,0,0,Democracy,0,0,0,NA,NA,NA,NA,0,0.12297822559460825,0
1993,Ecuador,130,ECU-1992,Duran Ballen,144,508,0,0,0,0,0,9,1,0,0,Democracy,0,0,0,8.812169745181215,16.17199749013268,1.5105074196726251,5.612708927468219,0,0.12311467679743171,0
1994,Ecuador,130,ECU-1992,Duran Ballen,509,873,0,0,0,0,0,9,1,0,0,Democracy,0,0,0,8.8202827409794,16.19075857953931,1.505473261172143,5.504807182025968,0,0.12325064685145237,0
1995,Ecuador,130,ECU-1992,Duran Ballen,874,1238,0,0,1,0,0,9,1,0,0,Democracy,0,0,0,8.845070059858566,16.214546089511384,1.7473095479719627,5.487938913793535,0,0.12338582633576411,1
1996,Ecuador,130,ECU-1992,Duran Ballen,1239,1461,0,1,1,0,0,9,1,0,0,Democracy,0,0,0,8.851542532501936,16.237265280404614,1.8450467306767135,5.531197203659703,0,0.12352045577967641,1
1996,Ecuador,130,ECU-1996,Bucaram Ortiz,0,143,0,0,1,0,0,9,1,0,0,Democracy,0,0,0,NA,NA,NA,NA,0,0.12352045577967641,0
1997,Ecuador,130,ECU-1996,Bucaram Ortiz,144,180,0,1,1,0,0,9,1,0,0,Democracy,0,0,0,8.852756993515237,16.260157555088195,1.7282646869312215,5.678854534998079,0,0.12365478516465356,0
1997,Ecuador,130,ECU-1997-1,Alarcon Fabian,0,3,0,1,1,0,0,9,1,0,0,Democracy,0,0,0,NA,NA,NA,NA,0,0.12365478516465356,0
1997,Ecuador,130,ECU-1997-2,Rosalia Arteaga Serrano,0,2,0,1,1,0,0,9,1,0,0,Democracy,0,0,0,NA,NA,NA,NA,0,0.12365478516465356,0
1997,Ecuador,130,ECU-1997-3,Alarcon Fabian,0,323,0,0,1,0,0,9,1,0,0,Democracy,0,0,0,NA,NA,NA,NA,0,0.12365478516465356,1
1998,Ecuador,130,ECU-1997-3,Alarcon Fabian,324,545,0,1,1,0,0,9,1,0,0,Democracy,0,0,0,8.879207977996696,16.282971750147492,1.8447610019200473,5.573173289317235,0,0.12378865649505588,1
1998,Ecuador,130,ECU-1998,Mahuad,0,143,0,0,1,0,0,9,1,0,0,Democracy,0,0,0,NA,NA,NA,NA,0,0.12378865649505588,1
1999,Ecuador,130,ECU-1998,Mahuad,144,508,0,0,0,0,0,9,1,0,0,Democracy,0,0,0,8.896611260977783,16.30462749869195,1.992293738246404,5.0910200486398605,0,0.12392195445556153,0
2000,Ecuador,130,ECU-1998,Mahuad,509,529,1,1,0,0,0,6,1,0,0,Democracy,0,0,0,8.837070290377147,16.322530072889524,1.6125473691749626,5.389676170571587,0,0.12405508929050613,0
2000,Ecuador,130,ECU-2000,Gustavo Noboa,0,344,0,0,0,0,0,6,1,0,0,Democracy,0,0,0,NA,NA,NA,NA,0,0.12405508929050613,0
2001,Ecuador,130,ECU-2000,Gustavo Noboa,345,709,0,0,0,0,0,6,1,0,0,Democracy,0,0,0,8.840470611717016,16.336896988492754,1.6004936784632156,5.883692078458448,0,0.12418791980163757,0
2002,Ecuador,130,ECU-2000,Gustavo Noboa,710,1074,0,0,1,0,0,6,1,0,0,Democracy,0,0,0,8.872233957331636,16.351515816523143,1.8688389011812248,5.7029875613956875,0,0.1243204826280182,0
2003,Ecuador,130,ECU-2000,Gustavo Noboa,1075,1089,0,1,1,0,0,6,1,0,0,Democracy,0,0,0,8.90377543279899,16.367079253863885,1.9886252378205342,5.643948884456807,0,0.12445282055113749,0
2003,Ecuador,130,ECU-2003,Lucio Gutierrez,0,350,0,0,1,0,0,6,1,0,0,Democracy,0,0,0,NA,NA,NA,NA,0,0.12445282055113749,0
2004,Ecuador,130,ECU-2003,Lucio Gutierrez,351,716,0,0,1,0,0,6,1,0,0,Democracy,0,0,0,8.918449928420895,16.386129199239424,1.9809144628926745,5.814366250696414,0,0.12458496572234212,0
2005,Ecuador,130,ECU-2003,Lucio Gutierrez,717,826,0,1,1,0,0,6,1,0,0,Democracy,0,0,0,8.982048679618439,16.40835938804431,2.0598531334085655,6.2867455078903145,0,0.12471696190243386,0
2005,Ecuador,130,ECU-2005,Alfredo Palacio,0,255,0,0,1,0,0,6,1,0,0,Democracy,0,0,0,NA,NA,NA,NA,0,0.12471696190243386,0
2006,Ecuador,130,ECU-2005,Alfredo Palacio,256,620,0,0,1,0,0,7,1,0,0,Democracy,0,0,0,9.018789680910801,16.430076843958485,2.3144860366421716,6.602444565786984,0,0.12484903199996877,1
2007,Ecuador,130,ECU-2005,Alfredo Palacio,621,635,0,1,1,0,0,5,0,1,0,Anocracy,0,0,0,9.050354678239968,16.448513166120197,2.4172853372807093,6.735877005727099,0,0.12498082690366419,0
2007,Ecuador,130,ECU-2007,Rafael Correa,0,350,0,0,1,0,0,5,0,1,0,Anocracy,0,0,0,NA,NA,NA,NA,0,0.12498082690366419,1
2008,Ecuador,130,ECU-2007,Rafael Correa,351,716,0,0,1,0,0,5,0,1,0,Anocracy,0,0,0,9.063415039628278,16.464005357097392,2.4919128038360707,6.757913383604626,0,0.12511255749455952,1
2009,Ecuador,130,ECU-2007,Rafael Correa,717,1081,0,0,0,0,0,5,0,1,0,Anocracy,0,0,0,9.116455062182045,16.479369205062707,2.7254515634221854,6.991625924628335,0,0.125244455515365,1
2010,Ecuador,130,ECU-2007,Rafael Correa,1082,1446,0,0,0,0,0,5,0,1,0,Anocracy,0,0,0,9.113980394904015,16.49443536955474,2.5214587051654704,6.4413323466718095,0,0.12537616606606627,0
2011,Ecuador,130,ECU-2007,Rafael Correa,1447,1811,0,0,0,0,0,5,0,1,0,Anocracy,NA,NA,NA,9.140691510171788,16.509199460851452,2.7469243594565738,6.663581281253469,0,0.1255080883209675,NA
2012,Ecuador,130,ECU-2007,Rafael Correa,1812,2177,0,0,0,0,0,5,0,1,0,Anocracy,NA,NA,NA,9.208839245849916,16.523696083243088,2.845655493974185,6.975201542557521,0,0.1256400518420716,NA
2013,Ecuador,130,ECU-2007,Rafael Correa,2178,2542,0,0,1,1,0,5,0,1,0,Anocracy,NA,NA,NA,9.249459907013748,16.537961239306778,2.8286323669394307,6.909655464254957,0,0.12577208574981946,NA
2014,Ecuador,130,ECU-2007,Rafael Correa,2543,2907,0,0,1,1,0,5,0,1,0,Anocracy,NA,NA,NA,9.283716337914743,16.551990121141543,2.8493048119994366,6.898978548324772,0,NA,NA
1960,Egypt,651,EGY-1954,Nasser,1871,2236,0,0,0,0,0,-7,0,0,1,Autocracy,0,0,1,NA,NA,NA,NA,1,0.15499251391704183,1
1961,Egypt,651,EGY-1954,Nasser,2237,2601,0,0,0,0,0,-7,0,0,1,Autocracy,0,0,1,7.365180126021013,17.105650113964824,0.9421090855141371,2.3527809584642028,1,0.1553787992075043,1
1962,Egypt,651,EGY-1954,Nasser,2602,2966,0,0,0,0,0,-7,0,0,1,Autocracy,0,0,1,7.404279118037268,17.130527526381687,0.9285103904453323,2.3500635058795396,1,0.15576665054483374,1
1963,Egypt,651,EGY-1954,Nasser,2967,3331,0,0,1,1,0,-7,0,0,1,Autocracy,0,0,1,7.445417556701687,17.153885598342747,0.9453944326291399,2.510423538309445,1,0.15615605967270385,1
1964,Egypt,651,EGY-1954,Nasser,3332,3697,0,0,1,1,0,-7,0,0,1,Autocracy,0,0,1,7.487173694213739,17.176603222523433,1.0228570988832637,2.644355872262918,1,0.15654648334058652,1
1965,Egypt,651,EGY-1954,Nasser,3698,4062,0,0,1,1,0,-7,0,0,1,Autocracy,0,0,1,7.527793987721444,17.20102121038889,1.0064981161986655,2.737123401555376,1,0.15693864863144624,1
1966,Egypt,651,EGY-1954,Nasser,4063,4427,0,0,1,1,0,-7,0,0,1,Autocracy,0,0,1,7.56734567601324,17.22550737743309,0.9533902403383531,2.7323660560161254,1,0.15733181700661114,1
1967,Egypt,651,EGY-1954,Nasser,4428,4792,0,0,1,1,0,-7,0,0,1,Autocracy,0,0,1,7.549609165154532,17.249058343338337,1.0357672509080063,2.6540924969710096,1,0.15772654328387936,1
1968,Egypt,651,EGY-1954,Nasser,4793,5158,0,0,1,1,0,-7,0,0,1,Autocracy,0,0,1,7.51479976048867,17.27123362420739,0.8591456704365196,2.5090792448268253,1,0.1581228206595089,1
1969,Egypt,651,EGY-1954,Nasser,5159,5523,0,0,1,1,0,-7,0,0,1,Autocracy,0,0,1,7.510430556378006,17.291749763699922,0.7479686415643892,2.8667977487188447,1,0.15852046587377533,1
1970,Egypt,651,EGY-1954,Nasser,5524,5794,0,1,1,1,0,-7,0,0,1,Autocracy,0,0,1,7.5569505720129,17.31099453514099,0.7218114160695929,3.1400543978590787,1,0.15891947379266136,1
1970,Egypt,651,EGY-1970,Sadat,0,94,0,0,1,1,0,-7,0,0,1,Autocracy,0,0,1,NA,NA,NA,NA,1,0.15891947379266136,1
1971,Egypt,651,EGY-1970,Sadat,95,459,0,0,1,1,0,-7,0,0,1,Autocracy,0,0,1,7.6004023345004,17.329263290272966,0.7766620140830667,3.4376144866262535,1,0.15931966614533444,1
1972,Egypt,651,EGY-1970,Sadat,460,825,0,0,1,1,0,-7,0,0,1,Autocracy,0,0,1,7.623153068476902,17.347267905264513,0.8398314783983581,3.4794815773671406,1,0.1597215842487001,1
1973,Egypt,651,EGY-1970,Sadat,826,1190,0,0,1,0,0,-7,0,0,1,Autocracy,0,0,1,7.624130585661289,17.365341054219172,0.8098162936511433,3.198362406623816,1,0.16012485904928386,1
1974,Egypt,651,EGY-1970,Sadat,1191,1555,0,0,1,0,0,-7,0,0,1,Autocracy,0,0,1,7.631916513071252,17.384491383883237,0.8068834654155257,3.1840371855940863,1,0.16052930922130826,1
1975,Egypt,651,EGY-1970,Sadat,1556,1920,0,0,0,0,0,-7,0,0,1,Autocracy,0,0,1,7.649216319820633,17.405020210649496,1.4094234558408418,4.121660333161353,1,0.16093530113609178,1
1976,Egypt,651,EGY-1970,Sadat,1921,2286,0,0,1,1,0,-6,0,0,1,Autocracy,0,0,1,7.725330037917135,17.425143835006597,1.740420419785279,4.445596412014259,1,0.16134282457249693,1
1977,Egypt,651,EGY-1970,Sadat,2287,2651,0,0,1,1,0,-6,0,0,1,Autocracy,0,0,1,7.847762537473608,17.446151338497167,1.5976243388557423,4.83542740672171,1,0.16175170309911446,1
1978,Egypt,651,EGY-1970,Sadat,2652,3016,0,0,1,1,1,-6,0,0,1,Autocracy,0,0,1,7.943427767876373,17.473514816020398,1.687782425188288,5.198587340327618,1,0.16216211540037007,1
1979,Egypt,651,EGY-1970,Sadat,3017,3381,0,0,1,1,1,-6,0,0,1,Autocracy,0,0,1,7.985824666418917,17.504901406293897,1.9049399016119677,5.1291235633571,1,0.16257386890630765,1
